id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
e76de189,2022-02-21,2705869,4920,311270,62942737,53297217,19582345,19221670,2416,179,68,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-22,2725633,4957,311270,63024944,53439184,19590727,19229961,2415,171,54,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-23,2749919,5018,311270,63125647,53572684,19599474,19237773,2322,172,51,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-24,2772182,5060,311270,63215179,53697719,19607313,19245151,2186,159,47,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-25,2793620,5089,311270,63315728,53822416,19614521,19252252,2072,159,47,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-26,2812858,5124,311270,63394389,53945523,19620572,19258616,2025,150,44,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-27,2829173,5151,311270,63465213,54012725,19623641,19261651,1995,141,39,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-02-28,2845822,5163,311270,63523582,54043583,19625031,19263088,2003,136,36,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-01,2867023,5204,311270,63593367,54147015,19631229,19269437,1940,131,36,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-02,2892325,5265,311270,63691521,54238420,19636110,19274666,1904,121,31,0,-2,-2,-3,-1,0,-2,4,2,2,2,2,5,-3,55.47,54.17,63.39,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-03,2920706,5312,311270,63786457,54325970,19641251,19280407,1837,118,29,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-04,2945738,5350,311270,63878542,54413414,19645760,19285415,1753,112,33,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-05,2969107,5402,311270,63958888,54505583,19649959,19290064,1752,112,35,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-06,2989232,5415,311270,64028927,54557472,19652193,19292456,1737,113,32,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-07,3010761,5448,311270,64093950,54580411,19652812,19293048,1809,117,31,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-08,3039190,5465,311270,64165448,54659240,19656822,19297007,1788,112,29,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-09,3069926,5499,311270,64265447,54749767,19661529,19302170,1737,112,27,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-10,3104907,5521,311270,64373702,54841157,19665528,19307248,1688,111,25,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-11,3136921,5551,311270,64470080,54934071,19669006,19312246,1689,101,26,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-12,3165949,5573,311270,64555122,55042007,19672744,19317718,1685,97,25,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-13,3193065,5589,311270,64640707,55114521,19674812,19320578,1702,108,31,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-14,3216770,5593,311270,64710352,55149115,19676246,19322155,1727,112,24,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-15,3246409,5618,311270,64787909,55223539,19679965,19327512,1801,105,27,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-16,3529331,5641,311270,64889929,55321036,19683568,19334077,1812,105,24,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-17,3580572,5667,311270,65010968,55415201,19687304,19340486,1855,96,26,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-18,3630413,5696,311270,65112260,55508022,19690181,19344847,1855,92,25,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-19,3675780,5724,311270,65221844,55608918,19693452,19351340,1903,85,23,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-20,3717546,5733,311270,65324860,55680095,19694532,19353317,1943,88,26,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-21,3756949,5739,311270,65406858,55716641,19695830,19354726,2046,87,23,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-22,3807845,5766,311270,65446475,55786924,19698876,19359514,2107,97,22,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-23,3868171,5792,311270,65592780,55889039,19702393,19364939,2104,95,20,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-24,3930953,5828,311270,65706632,55961916,19704960,19369197,2149,102,18,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-25,3990949,5854,311270,65836260,56042388,19707259,19372993,2152,96,21,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-26,4043304,5885,311270,65953829,56128914,19709521,19376956,2159,100,21,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-27,4091417,5896,311270,66069576,56189736,19709963,19377939,2176,102,25,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-28,4137296,5902,311270,66178216,56220153,19710287,19378185,2301,114,26,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-29,4196055,5933,311270,66276358,56293584,19714038,19383081,2364,119,28,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-30,4263103,5967,311270,66416441,56359439,19715972,19386299,2446,102,23,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-03-31,4326841,5999,311270,66546212,56422055,19717046,19388566,2492,91,27,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-01,4387768,6015,311270,66680026,56484098,19717492,19390188,2533,88,23,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-02,4443475,6041,311270,66788210,56546314,19718786,19392533,2522,95,25,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-03,4492182,6058,311270,66887250,56587064,19717792,19391904,2581,103,28,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-04,4539599,6072,311270,66984863,56607528,19713814,19387957,2699,107,28,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-05,4597791,6110,311270,67085597,56665166,19716458,19391109,2836,114,29,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-06,4658977,6137,311270,67221225,56719978,19717264,19392655,2811,108,30,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-07,4720638,6170,311270,67351674,56773871,19717812,19393695,2746,102,26,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-08,4780493,6201,311270,67477920,56826939,19718847,19395749,2818,93,24,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-09,4831045,6225,311270,67583985,56882958,19719631,19397349,2844,104,29,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-10,4877546,6239,311270,67680643,56909074,19719679,19397553,2941,113,30,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-11,4920762,6244,311270,67762200,56923565,19719741,19397664,3092,121,32,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-12,4966441,6284,311270,67847632,56988625,19722316,19400546,3145,130,35,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-13,5019012,6323,311270,67959817,57045305,19724056,19402698,3147,126,34,0,-2,-2,-4,-1,0,-2,4,2,2,2,-2,5,-3,56.25,56.94,64.29,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-14,5073311,6368,311270,68072923,57099859,19726302,19405407,3138,126,33,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-15,5122874,6402,311270,68173310,57157973,19728899,19408627,2982,126,29,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-16,5165878,6437,311270,68259410,57162531,19729694,19409547,3002,136,34,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-17,5200241,6454,311270,68314619,57174146,19730706,19410645,3069,130,34,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-18,5241221,6464,311270,68374034,57177238,19731782,19411706,3178,140,38,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-19,5277807,6482,311270,68438949,57183741,19732926,19412953,3276,144,38,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-20,5320139,6520,311270,68521092,57246780,19736208,19416570,3329,161,43,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-21,5374402,6570,311270,68626642,57310726,19739068,19419876,3320,146,41,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-22,5424625,6616,311270,68725615,57375662,19740719,19421998,3236,134,33,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-23,5466345,6660,311270,68809729,57439804,19742191,19423995,3210,134,33,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-24,5504565,6681,311270,68879614,57467993,19743707,19425695,3152,135,34,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-25,5535821,6698,311270,68936115,57480049,19744959,19426825,3189,132,36,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-26,5571159,6747,311270,68999108,57484514,19746109,19427965,3291,141,36,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-27,5614012,6793,311270,69073514,57548962,19748410,19430662,3391,142,38,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-28,5659466,6843,311270,69172527,57609488,19750315,19432943,3330,149,35,0,-2,-2,-3,-1,0,-2,4,2,2,2,-2,5,-3,54.69,54.17,62.5,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-29,5704395,6869,311270,69264961,57667838,19751403,19434375,3169,137,30,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-04-30,5742360,6922,311270,69345105,57726470,19752867,19436228,3177,139,28,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-01,5775572,6937,311270,69416570,57751008,19754243,19437688,3099,149,31,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-02,5807319,6950,311270,69477142,57759823,19755441,19438835,3218,136,34,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-03,5842487,6991,311270,69543932,57803355,19757381,19441016,3088,143,36,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-04,6069037,7047,311270,69633418,57860092,19759511,19443203,3104,142,32,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-05,6122957,7103,311270,69736592,57921388,19760928,19444878,3131,133,36,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-06,6165105,7133,311270,69815498,57985957,19762120,19446145,3125,127,32,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-07,6207526,7177,311270,69899709,58047792,19763727,19447788,3071,130,30,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-08,6243113,7196,311270,69970822,58068709,19764874,19448970,3073,131,31,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-09,6282370,7199,311270,70040749,58075297,19765932,19449898,3139,129,28,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-10,6328508,7248,311270,70117750,58134062,19768185,19452002,3168,123,31,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
e76de189,2022-05-11,6384764,7299,311270,70226063,58200077,19770212,19454183,3102,114,27,0,-2,-2,-2,-1,0,-2,4,2,2,2,-2,5,-3,53.12,51.39,60.71,0,1,Australia,,,-31.9961875,141.2327875,24982688,AUS,AU,36,AUD,,ChIJ38WHZwf9KysRUhNblaFnglM,Australia,AU,,AUS
